1,584,500.1383533477783,0.00019981934538948246,0.3209075208447159,0.24383141670376063
2,1168,488.658921957016,0.00019963843547465978,0.2310163863258411,0.23471661869436503
3,1752,488.6063463687897,0.00019945758018945895,0.21803894218006362,0.23053450647741555
4,2336,488.61351561546326,0.00019927677955038658,0.2127425638218857,0.23002391394227742
5,2920,488.5607249736786,0.00019909603357396417,0.20870119192930933,0.22524399381130933
6,3504,488.58268189430237,0.00019891534227672823,0.20357700914450705,0.21968167528510094
7,4088,488.5246157646179,0.0001987347056752303,0.200656172296364,0.21442183742299675
8,4672,488.5333802700043,0.000198554123786037,0.19556023098834574,0.20797140633687378
9,5256,488.51800203323364,0.00019837359662572987,0.1911451289149588,0.2172532024420798
10,5840,488.437961101532,0.00019819312421090577,0.18565976384976138,0.21358871806412935
11,6424,488.45553612709045,0.0001980127065581764,0.17754463438097745,0.20816851772367953
12,7008,488.6485502719879,0.00019783234368416882,0.15324907976980895,0.1922725252993405
13,7592,488.7102630138397,0.00019765203560552508,0.13857917219706595,0.1839412209391594
14,8176,488.72630310058594,0.00019747178233890252,0.12993420285415158,0.16653727509081365
15,8760,488.4954309463501,0.00019729158390097365,0.12298230566594699,0.15789886564016342
16,9344,488.5869915485382,0.0001971114403084261,0.11521702130924757,0.16041259989142417
17,9928,488.5756285190582,0.00019693135157796294,0.11126153755371701,0.15179176425561308
18,10512,488.6772391796112,0.00019675131772630235,0.10644989548735831,0.1424813475832343
19,11096,488.56521368026733,0.00019657133877017788,0.10378221011631293,0.1431353715248406
20,11680,488.5889115333557,0.00019639141472633837,0.1012022846620785,0.14142456192523242
21,12264,488.5418453216553,0.00019621154561154798,0.09813103967741744,0.137034713588655
22,12848,488.4895622730255,0.00019603173144258626,0.0967445913829828,0.14207676453515888
23,13432,488.5497648715973,0.0001958519722362482,0.09404548451508561,0.12829837562516333
24,14016,488.5960476398468,0.00019567226800934405,0.09247547932836699,0.13327612277120351
25,14600,488.49659395217896,0.00019549261877869968,0.09022977955843488,0.1315993103198707
26,15184,488.61034202575684,0.00019531302456115627,0.08775288629511448,0.13151125298812985
27,15768,488.5264587402344,0.0001951334853735706,0.08676427050991213,0.13064463824033737
28,16352,488.5598804950714,0.0001949540012328148,0.0840590718036441,0.13247291929088534
29,16936,488.4763648509979,0.00019477457215577668,0.08424500261165507,0.13202700037509202
30,17520,488.5199921131134,0.00019459519815935952,0.08195450179891227,0.12387887688353658
31,18104,488.5125324726105,0.00019441587926048224,0.08168405144513674,0.12999738117679954
32,18688,488.5278408527374,0.00019423661547607923,0.07943281855383148,0.12984954650513827
33,19272,488.5400309562683,0.0001940574068231007,0.07950282913364776,0.12506321286782623
34,19856,488.5557656288147,0.00019387825331851233,0.07677990957864955,0.12443261159583927
35,20440,488.6684195995331,0.00019369915497929557,0.07564546604806634,0.11836027275770902
36,21024,488.451899766922,0.00019352011182244755,0.07627309640639857,0.12967948123812675
